,closed_at,created_at,labels,id,number,state,title,url,last_mod,comments,turn_round
158,,2020-08-07 11:12:35,[],674944811,1340,open,Log - StdoutErrConsumer [9069],https://api.github.com/repos/eProsima/Fast-DDS/issues/1340,,1,
159,,2020-08-06 08:19:19,[],674120102,1339,open,Refs #9035 Added more log level and first mask checks. [9052],https://api.github.com/repos/eProsima/Fast-DDS/issues/1339,,1,
160,,2020-08-06 02:33:59,[],673968546,1338,closed,stack-buffer-overflow was found at ./include/fastdds/rtps/messages/CDRMessage.hpp:134:18 [9132],https://api.github.com/repos/eProsima/Fast-DDS/issues/1338,,1,3120772.0
161,,2020-08-06 02:23:14,[],673965050,1337,closed,stack-buffer-overflow was found at ./include/fastdds/rtps/messages/CDRMessage.hpp:177:21 [9133],https://api.github.com/repos/eProsima/Fast-DDS/issues/1337,,1,3121416.0
162,,2020-08-05 13:59:04,"[Label(name=""question"")]",673562906,1336,closed,Profile selection for specific ROS2 nodes [9134],https://api.github.com/repos/eProsima/Fast-DDS/issues/1336,,1,2237728.0
163,,2020-08-05 08:55:28,[],673373941,1335,closed,Added Example for CustomListener with StatusMask [9042],https://api.github.com/repos/eProsima/Fast-DDS/issues/1335,,1,2432531.0
164,,2020-08-05 08:25:47,[],673355184,1334,open,Refs #9037 Extend TopicDataType API [9041],https://api.github.com/repos/eProsima/Fast-DDS/issues/1334,,1,
165,,2020-08-05 07:00:09,[],673304127,1333,closed,Fix Writer history behavior when there are no matched readers <1.8.x> [9033],https://api.github.com/repos/eProsima/Fast-DDS/issues/1333,,3,5437579.0
166,,2020-08-05 06:41:59,[],673294944,1332,closed,Fix Writer history behavior when there are no matched readers <ros2_eloquent> [9032],https://api.github.com/repos/eProsima/Fast-DDS/issues/1332,,3,5438441.0
167,,2020-08-04 12:23:19,[],672750858,1331,closed,Fix Writer history behavior when there are no matched readers <2.0.x> [9031],https://api.github.com/repos/eProsima/Fast-DDS/issues/1331,,1,3170962.0
168,,2020-08-04 11:36:48,[],672724071,1330,closed,Garbage collect remote SHM segments when origin Participant is closed… > 2.0.x [9029],https://api.github.com/repos/eProsima/Fast-DDS/issues/1330,,2,2655524.0
169,,2020-08-04 11:12:15,[],672709969,1329,closed,SIGBUS in boost::interprocess when /dev/shm is full (#1248) > 2.0.x [9028],https://api.github.com/repos/eProsima/Fast-DDS/issues/1329,,1,2503302.0
170,,2020-08-04 10:56:05,[],672701027,1328,closed,Error log messages not visible with latest development ROS2 build,https://api.github.com/repos/eProsima/Fast-DDS/issues/1328,,2,11592.0
171,,2020-08-04 10:14:29,[],672676624,1327,closed,"Fix for late-joiners KEEP_LAST, RELIABLE, TRANSIENT_LOCAL <1.8.x> [9026]",https://api.github.com/repos/eProsima/Fast-DDS/issues/1327,,2,5440890.0
172,,2020-08-04 09:38:36,[],672654365,1326,closed,fastdds Python tool (#1252) > 2.0.x [9025],https://api.github.com/repos/eProsima/Fast-DDS/issues/1326,,2,2663538.0
173,,2020-08-04 09:14:37,[],672638750,1325,closed,Update easy client-server environment mechanism (#1251) > 2.0.x [9024],https://api.github.com/repos/eProsima/Fast-DDS/issues/1325,,2,2604997.0
174,,2020-08-04 08:16:01,[],672600210,1324,closed,Fix Writer history behavior when there are no matched readers [9030],https://api.github.com/repos/eProsima/Fast-DDS/issues/1324,,2,3185549.0
175,,2020-08-04 06:14:21,[],672533699,1323,open,Bug/persistence schema [9021],https://api.github.com/repos/eProsima/Fast-DDS/issues/1323,,2,
176,,2020-08-03 18:41:53,[],672269414,1322,closed,[9070] MSVC min/max macro collision with numeric_limits,https://api.github.com/repos/eProsima/Fast-DDS/issues/1322,,4,2040046.0
177,,2020-08-03 11:27:12,[],672007430,1321,closed,"Fix for late-joiners KEEP_LAST, RELIABLE, TRANSIENT_LOCAL <ros2_eloquent> [9016]",https://api.github.com/repos/eProsima/Fast-DDS/issues/1321,,2,5523132.0
178,,2020-08-03 10:30:57,[],671976224,1320,closed,"Fix for late-joiners KEEP_LAST, RELIABLE, TRANSIENT_LOCAL <2.0.x> [9015]",https://api.github.com/repos/eProsima/Fast-DDS/issues/1320,,1,88874.0
179,,2020-08-03 00:01:30,"[Label(name=""question"")]",671716126,1319,closed,communication through other node's network [9135],https://api.github.com/repos/eProsima/Fast-DDS/issues/1319,,11,4251609.0
180,,2020-07-31 09:31:23,[],669616629,1318,closed,Update the gtest macros from case to suite notation.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1318,,6,259071.0
181,,2020-07-30 22:10:07,[],669234943,1317,closed,adds compiler id and removes librt for QNX,https://api.github.com/repos/eProsima/Fast-DDS/issues/1317,,4,562790.0
182,,2020-07-30 18:36:16,[],669068914,1316,closed,stack smashing detected loading XML file on RaspberryPi [9136],https://api.github.com/repos/eProsima/Fast-DDS/issues/1316,,7,2839655.0
183,,2020-07-30 12:44:34,"[Label(name=""question"")]",668685595,1315,closed,Question: Proper participant config to avoid firewall issues on Windows,https://api.github.com/repos/eProsima/Fast-DDS/issues/1315,,2,1109610.0
184,,2020-07-30 10:53:50,[],668605790,1314,closed,"Fix for late-joiners KEEP_LAST, RELIABLE, TRANSIENT_LOCAL [8986]",https://api.github.com/repos/eProsima/Fast-DDS/issues/1314,,3,86996.0
185,,2020-07-29 10:48:49,[],667745286,1312,closed,Perform payload protection on messages module. [8973],https://api.github.com/repos/eProsima/Fast-DDS/issues/1312,,4,514611.0
186,,2020-07-28 10:14:39,[],666954759,1311,closed,[8968] Added missing includes preventing correct realtime build.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1311,,2,3627080.0
187,,2020-07-27 11:50:59,[],666233718,1310,closed,Visual Studio 2017:  unresolved external symbol for eprosima::fastrtps::rtps::StringMatching::matchString,https://api.github.com/repos/eProsima/Fast-DDS/issues/1310,,2,16606.0
188,,2020-07-26 19:14:35,[],665842519,1309,closed,incorrectly added -lrt library when building for QNX [8998],https://api.github.com/repos/eProsima/Fast-DDS/issues/1309,,8,3177825.0
189,,2020-07-26 18:23:22,[],665834497,1308,closed,cross compiling for QNX -> CDR #define HAVE_CXX0X not set [8999],https://api.github.com/repos/eProsima/Fast-DDS/issues/1308,,2,3180898.0
190,,2020-07-23 09:34:44,[],664331027,1307,closed,"Avoid exporting ""openssl_init""",https://api.github.com/repos/eProsima/Fast-DDS/issues/1307,,1,13953.0
191,,2020-07-23 09:17:35,[],664320941,1306,closed,Refs #8925 & #8926 DDS API XML fixes [8928],https://api.github.com/repos/eProsima/Fast-DDS/issues/1306,,3,29823.0
192,,2020-07-22 07:41:55,[],663548124,1305,closed,"Refs #8913 Avoid exporting ""openssl_init"". [8917]",https://api.github.com/repos/eProsima/Fast-DDS/issues/1305,,1,20405.0
193,,2020-07-17 07:20:21,[],658955427,1304,closed,Fix clang libcxx warnings <2.0.x> [8905],https://api.github.com/repos/eProsima/Fast-DDS/issues/1304,,2,427326.0
194,,2020-07-16 11:41:53,[],658121051,1303,closed,Refs #8882 Add unittests to check persistence guid property functionality [8901],https://api.github.com/repos/eProsima/Fast-DDS/issues/1303,,8,947221.0
195,,2020-07-16 10:36:57,"[Label(name=""no-test"")]",658074056,1302,closed,Only read on_data_available [8899],https://api.github.com/repos/eProsima/Fast-DDS/issues/1302,,1,954209.0
196,,2020-07-16 06:00:37,[],657875576,1301,closed,Fix sending GAPs to late joiners <master> [8894],https://api.github.com/repos/eProsima/Fast-DDS/issues/1301,,1,97738.0
197,,2020-07-16 05:48:42,[],657870276,1300,closed,Correctly asserting liveliness on data reception <2.0.x> [8893],https://api.github.com/repos/eProsima/Fast-DDS/issues/1300,,1,9735.0
198,,2020-07-15 09:51:17,[],657219390,1299,closed,Support large data in persistence [8890],https://api.github.com/repos/eProsima/Fast-DDS/issues/1299,,3,1136493.0
199,,2020-07-14 21:12:01,[],656901834,1298,closed,Is Shared Memory Active in the Examples?,https://api.github.com/repos/eProsima/Fast-DDS/issues/1298,,1,23810.0
200,,2020-07-14 20:37:54,[],656883904,1297,closed,several compiler warnings with clang+libcxx [8887],https://api.github.com/repos/eProsima/Fast-DDS/issues/1297,,7,646093.0
201,,2020-07-14 19:30:06,"[Label(name=""dds-api""), Label(name=""enhancement"")]",656847182,1296,open,Add sample lost status support [9000],https://api.github.com/repos/eProsima/Fast-DDS/issues/1296,,1,
202,,2020-07-14 11:05:21,[],656527555,1295,closed,Fix sending GAPs to late joiners [8880],https://api.github.com/repos/eProsima/Fast-DDS/issues/1295,,1,153491.0
203,,2020-07-10 10:10:15,[],654672728,1294,closed,listener logic correction [8860],https://api.github.com/repos/eProsima/Fast-DDS/issues/1294,,8,1122490.0
204,,2020-07-10 05:30:28,"[Label(name=""no-test"")]",654521820,1293,closed,Fixes topic name,https://api.github.com/repos/eProsima/Fast-DDS/issues/1293,,1,1236.0
205,,2020-07-09 20:36:03,[],654332027,1292,closed,[8709] Porting ros2 eloquent updates to master,https://api.github.com/repos/eProsima/Fast-DDS/issues/1292,,14,8412036.0
206,,2020-07-09 14:55:55,[],654126779,1291,closed,Persistence guid property [8858],https://api.github.com/repos/eProsima/Fast-DDS/issues/1291,,3,1606936.0
207,,2020-07-09 12:45:18,[],654032162,1290,closed,fixed warnings [8886],https://api.github.com/repos/eProsima/Fast-DDS/issues/1290,,5,1106295.0
208,,2020-07-07 16:46:19,[],652470025,1289,closed,Check for an empty string using empty(),https://api.github.com/repos/eProsima/Fast-DDS/issues/1289,,2,663343.0
209,,2020-07-07 13:48:47,"[Label(name=""no-test"")]",652339591,1288,closed,Fixed documentation links in README.md,https://api.github.com/repos/eProsima/Fast-DDS/issues/1288,,1,949.0
210,,2020-07-07 13:33:28,[],652327696,1287,closed,Documentation links in readme.md broken,https://api.github.com/repos/eProsima/Fast-DDS/issues/1287,,3,2039.0
211,,2020-07-07 06:59:28,"[Label(name=""no-test"")]",652056654,1285,closed,Fixed docu typos,https://api.github.com/repos/eProsima/Fast-DDS/issues/1285,,5,1992622.0
212,,2020-07-07 06:55:12,"[Label(name=""no-test"")]",652054292,1283,closed,Update colcon installations instructions,https://api.github.com/repos/eProsima/Fast-DDS/issues/1283,,0,1731486.0
213,,2020-07-06 15:06:28,[],651613482,1281,closed,Fixed typo in readme,https://api.github.com/repos/eProsima/Fast-DDS/issues/1281,,2,51336.0
214,,2020-07-06 14:14:59,[],651575140,1280,closed,IDL compiler generated files in the repository? [9125],https://api.github.com/repos/eProsima/Fast-DDS/issues/1280,,4,6015420.0
215,,2020-07-06 14:12:54,[],651573477,1279,closed,Don't force downgrade to c++11 compliance [9126],https://api.github.com/repos/eProsima/Fast-DDS/issues/1279,,1,6393180.0
216,,2020-07-06 10:26:30,[],651427456,1278,closed,Correctly asserting liveliness on data reception [8820],https://api.github.com/repos/eProsima/Fast-DDS/issues/1278,,2,779422.0
217,,2020-07-06 07:54:01,[],651327652,1277,closed,Fixed maybe be used unitialized warnings,https://api.github.com/repos/eProsima/Fast-DDS/issues/1277,,2,77435.0
218,,2020-07-06 07:49:57,"[Label(name=""no-test"")]",651325304,1276,closed,Added install instructions for OpenSuSE and added missing cd,https://api.github.com/repos/eProsima/Fast-DDS/issues/1276,,3,80967.0
219,,2020-07-06 07:39:08,[],651319283,1275,closed,C++17: Warning on inheritance from std::iterator [9137],https://api.github.com/repos/eProsima/Fast-DDS/issues/1275,,2,8031391.0
220,,2020-07-02 14:28:55,[],649976062,1274,closed,Fixed behavior of get_liveliness_changed_status [8812],https://api.github.com/repos/eProsima/Fast-DDS/issues/1274,,2,80134.0
221,,2020-07-01 01:41:32,[],648607848,1273,closed,"Valgrind memory check results to ""possibly lost"" memory [9130]",https://api.github.com/repos/eProsima/Fast-DDS/issues/1273,,3,8400615.0
222,,2020-06-30 10:40:34,[],648068399,1272,open,Several fixes for IDT persistency with KEEP_ALL and TRANSIENT_LOCAL. [8804],https://api.github.com/repos/eProsima/Fast-DDS/issues/1272,,2,
223,,2020-06-29 13:07:33,"[Label(name=""question"")]",647361373,1271,closed,Question: How to get transport details of Domain Participant? [9155],https://api.github.com/repos/eProsima/Fast-DDS/issues/1271,,3,5168651.0
224,,2020-06-29 10:12:50,[],647257947,1270,closed,Performance tests improvements <master> [7971],https://api.github.com/repos/eProsima/Fast-DDS/issues/1270,,12,1558198.0
225,,2020-06-26 14:47:37,[],646314050,1269,closed,[8632] Solving discover server issues on participant drop.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1269,,2,3284568.0
226,,2020-06-26 14:42:37,[],646310830,1268,open," [RTCP_MSG_IN Error] Bad RTCP header identifier, closing connection. v2.0.0 [9141]",https://api.github.com/repos/eProsima/Fast-DDS/issues/1268,,1,
227,,2020-06-26 11:09:17,[],646188281,1267,closed,[8632] Solving discover server issues on participant drop.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1267,,7,6633772.0
228,,2020-06-26 06:36:38,[],646043964,1266,closed,set listener mask on set_listener [8787],https://api.github.com/repos/eProsima/Fast-DDS/issues/1266,,5,425897.0
229,,2020-06-25 21:17:50,"[Label(name=""question"")]",645856833,1265,closed,Question: UDP endpoints for different network interfaces [9142],https://api.github.com/repos/eProsima/Fast-DDS/issues/1265,,1,5843690.0
230,,2020-06-25 01:14:05,[],645073840,1264,open,ROS2 Foxy Fast-RTPS debian package exports absolute path to tinyxml2 dependency [9143],https://api.github.com/repos/eProsima/Fast-DDS/issues/1264,,1,
231,,2020-06-22 07:34:36,[],642831345,1263,closed,Correct Doxygen documentation,https://api.github.com/repos/eProsima/Fast-DDS/issues/1263,,0,90513.0
232,,2020-06-17 15:55:21,[],640556046,1262,closed,"""undefined reference to `__atomic_load_8'"" on Raspberry Pi 4 [9138]",https://api.github.com/repos/eProsima/Fast-DDS/issues/1262,,9,6202849.0
233,,2020-06-17 04:05:22,[],640123626,1261,closed,Increasing latency on repeated launches and teardowns of ROS2 nodes using Discovery Server [8709],https://api.github.com/repos/eProsima/Fast-DDS/issues/1261,,13,6160130.0
234,,2020-06-16 17:51:40,[],639859439,1260,open,Dynamic types array of struct segmentation fault [9144],https://api.github.com/repos/eProsima/Fast-DDS/issues/1260,,1,
235,,2020-06-16 11:12:51,[],639580192,1259,closed,Call listener on incompatible QoS [8707],https://api.github.com/repos/eProsima/Fast-DDS/issues/1259,,6,288055.0
236,,2020-06-12 10:35:52,"[Label(name=""no-test"")]",637656974,1258,closed,Fixing CI badges,https://api.github.com/repos/eProsima/Fast-DDS/issues/1258,,0,1510.0
237,,2020-06-12 10:34:14,[],637656073,1257,open,Fix in EDP because wasn't setting first QoS correctly [8703],https://api.github.com/repos/eProsima/Fast-DDS/issues/1257,,6,
238,,2020-06-12 10:18:43,[],637647188,1256,closed,DDS HistoryKind example does not work [9140],https://api.github.com/repos/eProsima/Fast-DDS/issues/1256,,1,8190678.0
239,,2020-06-12 06:11:11,"[Label(name=""no-test"")]",637510344,1255,closed,Added support of DDS-RPC EDM on roadmap.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1255,,0,1781.0
240,,2020-06-11 11:48:13,[],636949740,1254,closed,Add xfail label to flaky tests [8687],https://api.github.com/repos/eProsima/Fast-DDS/issues/1254,,2,98178.0
241,,2020-06-09 07:49:53,[],635194821,1253,closed,remove link libs rt for Android NDK compiling.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1253,,0,26138.0
242,,2020-06-08 06:37:32,[],634236471,1252,closed,fastdds Python tool <master> [8631],https://api.github.com/repos/eProsima/Fast-DDS/issues/1252,,16,4934714.0
243,,2020-06-08 05:54:45,[],634194492,1251,closed,[8632] Update easy client-server environment mechanism,https://api.github.com/repos/eProsima/Fast-DDS/issues/1251,,23,2515714.0
244,,2020-06-04 14:34:18,[],630880078,1250,closed, Garbage collect remote SHM segments when origin Participant is closed / dead <master> [8607],https://api.github.com/repos/eProsima/Fast-DDS/issues/1250,,10,3522682.0
245,,2020-06-04 13:54:34,[],630846950,1249,closed,Disable default SHM on Windows installers [8605],https://api.github.com/repos/eProsima/Fast-DDS/issues/1249,,1,416297.0
246,,2020-06-04 11:18:07,[],630734457,1248,closed,SIGBUS in boost::interprocess when /dev/shm is full <master> [8603],https://api.github.com/repos/eProsima/Fast-DDS/issues/1248,,2,2830643.0
247,,2020-06-02 14:17:02,[],629241676,1247,closed,1.10.0 Compile error following get started doc,https://api.github.com/repos/eProsima/Fast-DDS/issues/1247,,2,1504.0
248,,2020-06-02 13:13:27,[],629192793,1246,closed,Avoid foonathan debug usage [8604],https://api.github.com/repos/eProsima/Fast-DDS/issues/1246,,6,258659.0
249,,2020-06-02 11:25:23,[],629124778,1245,closed,Cross compiling FastRTPS [8587],https://api.github.com/repos/eProsima/Fast-DDS/issues/1245,,4,265142.0
250,,2020-06-01 12:18:18,"[Label(name=""no-test"")]",628394516,1244,closed,Update to Fast DDS,https://api.github.com/repos/eProsima/Fast-DDS/issues/1244,,0,288.0
251,,2020-05-29 14:26:53,[],627310840,1243,open,DynamicType: map with struct segmentation fault [9145],https://api.github.com/repos/eProsima/Fast-DDS/issues/1243,,2,
252,,2020-05-29 11:28:22,"[Label(name=""no-test"")]",627199305,1242,closed,Fixing DDS Use case example [8567],https://api.github.com/repos/eProsima/Fast-DDS/issues/1242,,0,1492.0
253,,2020-05-29 11:03:31,[],627185803,1241,closed,OSRF testing patches,https://api.github.com/repos/eProsima/Fast-DDS/issues/1241,,18,5858048.0
254,,2020-05-29 10:39:36,[],627172912,1240,closed,Fix examples files installation <2.0.x> [8566],https://api.github.com/repos/eProsima/Fast-DDS/issues/1240,,1,2386.0
255,,2020-05-29 09:27:22,[],627131386,1239,closed,ThreadSanitizer: data race on socket close/receive_from.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1239,,2,77055.0
256,,2020-05-29 06:51:53,"[Label(name=""no-test"")]",627041927,1238,closed,Show latest release by version on release shield,https://api.github.com/repos/eProsima/Fast-DDS/issues/1238,,0,98.0
257,,2020-05-28 15:53:09,[],626621047,1237,closed,Truncated network traffic in the Throughput test when the specified data size is greater than 0xFFFF [8574],https://api.github.com/repos/eProsima/Fast-DDS/issues/1237,,2,7828470.0
258,,2020-05-28 13:17:52,"[Label(name=""no-test"")]",626501419,1236,closed,Update ReadMe,https://api.github.com/repos/eProsima/Fast-DDS/issues/1236,,0,6611.0
259,,2020-05-27 19:14:42,[],625962186,1235,closed,Fixing access violations on intraprocess [8548],https://api.github.com/repos/eProsima/Fast-DDS/issues/1235,,5,80101.0
260,,2020-05-27 10:57:53,[],625593606,1234,closed,2.0.0 [8544],https://api.github.com/repos/eProsima/Fast-DDS/issues/1234,,1,158041.0
261,,2020-05-27 09:45:39,"[Label(name=""no-test"")]",625545367,1233,closed,Add versioning documents [8531],https://api.github.com/repos/eProsima/Fast-DDS/issues/1233,,0,3681.0
262,,2020-05-26 21:15:36,[],625204028,1232,closed,link atomic under clang,https://api.github.com/repos/eProsima/Fast-DDS/issues/1232,,7,43644.0
263,,2020-05-26 07:25:10,"[Label(name=""no-test"")]",624658528,1231,closed,Removed deprecated pcTests.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1231,,0,1390.0
264,,2020-05-25 16:15:02,[],624386621,1230,closed,Moved non-deprecated code out of fastrtps_deprecated,https://api.github.com/repos/eProsima/Fast-DDS/issues/1230,,1,52088.0
265,,2020-05-25 10:32:41,[],624210227,1229,closed,Fixed VS-2015 build errors [8499],https://api.github.com/repos/eProsima/Fast-DDS/issues/1229,,1,11984.0
266,,2020-05-25 10:20:20,[],624203326,1228,closed,Dynamic types: How to read map values in a subscriber? [8677],https://api.github.com/repos/eProsima/Fast-DDS/issues/1228,,5,8214604.0
267,,2020-05-25 08:55:08,"[Label(name=""no-test"")]",624151190,1227,closed,Removed eClock API <2.0.x> [8496],https://api.github.com/repos/eProsima/Fast-DDS/issues/1227,,0,239.0
268,,2020-05-25 08:39:31,[],624141769,1226,closed,Improved PDPSimple memory usage <2.0.x> [8491],https://api.github.com/repos/eProsima/Fast-DDS/issues/1226,,1,27215.0
269,,2020-05-22 21:48:37,[],623492191,1225,closed,Fail to send a large(?) message,https://api.github.com/repos/eProsima/Fast-DDS/issues/1225,,5,315639.0
270,,2020-05-22 05:22:38,[],622958450,1224,closed,wget fails on eprosima.com: Unable to establish SSL connection,https://api.github.com/repos/eProsima/Fast-DDS/issues/1224,,2,8388370.0
271,,2020-05-22 00:13:21,[],622864763,1223,closed,linker error under clang with atomic funcitons,https://api.github.com/repos/eProsima/Fast-DDS/issues/1223,,0,464979.0
272,,2020-05-21 15:25:37,"[Label(name=""dds-api"")]",622578157,1222,closed,Compliant behavior of ENTITY_FACTORY and enable() <2.0.x> [8471],https://api.github.com/repos/eProsima/Fast-DDS/issues/1222,,2,80683.0
273,,2020-05-21 14:23:27,[],622533590,1221,open,Fast-RTPS is not DDSI-RTPS 2.2 Compliant [9146],https://api.github.com/repos/eProsima/Fast-DDS/issues/1221,,0,
274,,2020-05-21 07:05:30,[],622296849,1220,closed,Enable Shared Memory on default transports <2.0.x>,https://api.github.com/repos/eProsima/Fast-DDS/issues/1220,,3,352510.0
275,,2020-05-19 20:28:55,"[Label(name=""question"")]",621263988,1219,closed,[Question] Can Fast-RTPS be used to transmit data between devices with intermitent connection [9147],https://api.github.com/repos/eProsima/Fast-DDS/issues/1219,,2,8695119.0
276,,2020-05-19 10:52:24,[],620877971,1218,closed,Different return codes when extracting profile,https://api.github.com/repos/eProsima/Fast-DDS/issues/1218,,3,155326.0
277,,2020-05-19 10:47:50,[],620875130,1217,closed,[8450] Update FindTinyXML2 module to solve cmake warning,https://api.github.com/repos/eProsima/Fast-DDS/issues/1217,,1,11742.0
278,,2020-05-18 17:41:42,[],620388838,1216,closed,CMake warning FPHSA name mismatch [8450],https://api.github.com/repos/eProsima/Fast-DDS/issues/1216,,2,79546.0
279,,2020-05-18 14:22:02,[],620251022,1215,closed,Fix SHM Watchdog race condition <2.0.x> [8449],https://api.github.com/repos/eProsima/Fast-DDS/issues/1215,,2,142460.0
280,,2020-05-18 06:15:18,[],619938808,1214,closed,Unregister/Dispose instances on Writer side [8437],https://api.github.com/repos/eProsima/Fast-DDS/issues/1214,,6,171722.0
281,,2020-05-14 08:45:51,[],618043554,1213,closed,Disable TCP Throughput test <2.0.x> [7439],https://api.github.com/repos/eProsima/Fast-DDS/issues/1213,,1,336491.0
282,,2020-05-13 09:44:02,"[Label(name=""question"")]",617304076,1212,closed,Question: Publisher distinction at transport level,https://api.github.com/repos/eProsima/Fast-DDS/issues/1212,,2,32837.0
283,,2020-05-12 13:48:51,[],616672235,1211,closed,Fixed DomainParticipantFactory::participant_has_been_deleted <2.0.x>,https://api.github.com/repos/eProsima/Fast-DDS/issues/1211,,1,58582.0
284,,2020-05-12 05:57:06,[],616381913,1210,open,cross-compile libfoonathan_memory-0.6.2.a format error [9148],https://api.github.com/repos/eProsima/Fast-DDS/issues/1210,,4,
285,,2020-05-11 15:34:04,[],615978633,1209,closed,Writer improvements <2.0.x> [8382],https://api.github.com/repos/eProsima/Fast-DDS/issues/1209,,1,61500.0
286,,2020-05-11 12:39:18,[],615852864,1208,closed,Question: How to customize transport source port of publishers?,https://api.github.com/repos/eProsima/Fast-DDS/issues/1208,,2,2765.0
287,,2020-05-11 07:38:25,[],615661367,1207,closed,Readers fixes and improvements <2.0.x> [8375],https://api.github.com/repos/eProsima/Fast-DDS/issues/1207,,2,27274.0
288,,2020-05-10 22:55:21,[],615494796,1206,closed,Initialize num_properties to 0 in ParameterSerializer.hpp,https://api.github.com/repos/eProsima/Fast-DDS/issues/1206,,4,27722.0
289,,2020-05-09 03:48:25,[],615083653,1205,closed,"Send big data, subscriber not responses [8367]",https://api.github.com/repos/eProsima/Fast-DDS/issues/1205,,3,285502.0
290,,2020-05-08 13:18:23,[],614737798,1204,closed,Adding DCO to CONTRIBUTING.md,https://api.github.com/repos/eProsima/Fast-DDS/issues/1204,,1,236193.0
291,,2020-05-08 08:21:19,[],614590058,1203,closed,1.9.4 installer cleared Path system environment variable on windows 10 [8706],https://api.github.com/repos/eProsima/Fast-DDS/issues/1203,,2,9690345.0
292,,2020-05-08 07:54:54,"[Label(name=""no-test"")]",614576158,1202,closed,DDS Fix doxygen [8422],https://api.github.com/repos/eProsima/Fast-DDS/issues/1202,,0,875071.0
293,,2020-05-07 16:55:36,"[Label(name=""bug"")]",614204750,1201,closed,"FastRTPS v1.10.0 build use cmake .. -DSTRICT_REALTIME=ON, run Example got Segmentation fault [8371]",https://api.github.com/repos/eProsima/Fast-DDS/issues/1201,,1,10687823.0
294,,2020-05-07 13:24:00,[],614055235,1200,closed,remove default QoS parameter from entity creation methods [8364],https://api.github.com/repos/eProsima/Fast-DDS/issues/1200,,3,76127.0
295,,2020-05-07 13:23:44,[],614055030,1199,closed,remove default QoS parameter from entity creation methods <2.0.x>,https://api.github.com/repos/eProsima/Fast-DDS/issues/1199,,1,4115.0
296,,2020-05-06 10:34:27,[],613216937,1198,closed,Fixing wrong check should be intraprocess [8356],https://api.github.com/repos/eProsima/Fast-DDS/issues/1198,,1,14764.0
297,,2020-05-05 14:43:51,[],612658041,1197,closed,Fixed doxygen <2.0.x>,https://api.github.com/repos/eProsima/Fast-DDS/issues/1197,,1,54594.0
298,,2020-05-05 10:14:34,[],612489731,1196,closed,Fix error on BitmapRange::remove [8354],https://api.github.com/repos/eProsima/Fast-DDS/issues/1196,,3,83523.0
299,,2020-05-04 11:23:09,[],611798308,1195,closed,Improved best-effort late-joiners,https://api.github.com/repos/eProsima/Fast-DDS/issues/1195,,1,10991.0
300,,2020-05-04 06:39:12,[],611637496,1194,closed,DDS API Examples,https://api.github.com/repos/eProsima/Fast-DDS/issues/1194,,3,1669292.0
301,,2020-05-01 09:39:46,[],610667039,1193,closed,Fix #1192 using standard zero-initialization.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1193,,1,246207.0
302,,2020-04-30 19:04:30,[],610315437,1192,closed,-Wmissing_braces warnings with Clang (2.0.x),https://api.github.com/repos/eProsima/Fast-DDS/issues/1192,,2,348800.0
303,,2020-04-30 12:05:09,[],609886085,1191,closed,DDS entity profiles management,https://api.github.com/repos/eProsima/Fast-DDS/issues/1191,,6,509014.0
304,,2020-04-30 06:13:32,[],609619538,1190,closed,Fixes and improvements on StatefulWriter <2.0.x> [8324],https://api.github.com/repos/eProsima/Fast-DDS/issues/1190,,3,346728.0
305,,2020-04-29 20:49:34,[],609350210,1189,closed,Shared memory transport slower than TCP or UDP,https://api.github.com/repos/eProsima/Fast-DDS/issues/1189,,4,94243.0
306,,2020-04-27 16:32:16,"[Label(name=""no-test"")]",607686613,1188,closed,Disable SHM as default transport on Windows <2.0.x>,https://api.github.com/repos/eProsima/Fast-DDS/issues/1188,,0,623.0
307,,2020-04-27 16:20:19,[],607678528,1187,closed,SHM Tests & improvements <2.0.x>,https://api.github.com/repos/eProsima/Fast-DDS/issues/1187,,5,1781524.0
308,,2020-04-27 16:14:41,[],607674765,1186,open,Fixed interlocking on endpoint deletion [9196],https://api.github.com/repos/eProsima/Fast-DDS/issues/1186,,8,
309,,2020-04-27 01:27:41,[],607168220,1185,open,reduce ubsan warnings,https://api.github.com/repos/eProsima/Fast-DDS/issues/1185,,3,
310,,2020-04-26 19:42:54,[],607096597,1184,closed,bugfix on DDS Communication test,https://api.github.com/repos/eProsima/Fast-DDS/issues/1184,,1,39657.0
311,,2020-04-26 00:09:26,[],606882393,1183,closed,memory test compilation fixes,https://api.github.com/repos/eProsima/Fast-DDS/issues/1183,,2,36434.0
312,,2020-04-24 16:04:47,"[Label(name=""dds-api"")]",606422403,1182,closed,Load DDSParticipantQos from XML [8259],https://api.github.com/repos/eProsima/Fast-DDS/issues/1182,,2,257486.0
